cache_family,path,files_seen,rows_seen,rows_dev,rows_gate,rows_confirm,parse_status,parser,usable_for_methods,blocked_reason
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_dot_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_dot_evaldisjoint/learned_synonym_dictionary_packet_gate.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_dot_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_dot_evaldisjoint/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_dot_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_dot_evaldisjoint/same_family_all/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_dot_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_dot_evaldisjoint/same_family_all/predictions_budget8.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_dot_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_dot_evaldisjoint/same_family_all/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_residual_norm_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_residual_norm_evaldisjoint/core_to_holdout/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_residual_norm_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_residual_norm_evaldisjoint/core_to_holdout/predictions_budget8.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_residual_norm_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_residual_norm_evaldisjoint/core_to_holdout/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_residual_norm_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_residual_norm_evaldisjoint/holdout_to_core/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_residual_norm_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_residual_norm_evaldisjoint/holdout_to_core/predictions_budget8.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_residual_norm_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_residual_norm_evaldisjoint/holdout_to_core/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_residual_norm_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_residual_norm_evaldisjoint/learned_synonym_dictionary_packet_gate.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_residual_norm_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_residual_norm_evaldisjoint/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_residual_norm_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_residual_norm_evaldisjoint/same_family_all/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_residual_norm_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_residual_norm_evaldisjoint/same_family_all/predictions_budget8.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_residual_norm_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_ridge_cca_residual_norm_evaldisjoint/same_family_all/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_dot_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_dot_evaldisjoint/core_to_holdout/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_dot_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_dot_evaldisjoint/core_to_holdout/predictions_budget8.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_dot_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_dot_evaldisjoint/core_to_holdout/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_dot_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_dot_evaldisjoint/holdout_to_core/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_dot_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_dot_evaldisjoint/holdout_to_core/predictions_budget8.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_dot_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_dot_evaldisjoint/holdout_to_core/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_dot_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_dot_evaldisjoint/learned_synonym_dictionary_packet_gate.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_dot_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_dot_evaldisjoint/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_dot_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_dot_evaldisjoint/same_family_all/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_dot_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_dot_evaldisjoint/same_family_all/predictions_budget8.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_dot_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_dot_evaldisjoint/same_family_all/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_residual_norm_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_residual_norm_evaldisjoint/core_to_holdout/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_residual_norm_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_residual_norm_evaldisjoint/core_to_holdout/predictions_budget8.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_residual_norm_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_residual_norm_evaldisjoint/core_to_holdout/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_residual_norm_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_residual_norm_evaldisjoint/holdout_to_core/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_residual_norm_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_residual_norm_evaldisjoint/holdout_to_core/predictions_budget8.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_residual_norm_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_residual_norm_evaldisjoint/holdout_to_core/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_residual_norm_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_residual_norm_evaldisjoint/learned_synonym_dictionary_packet_gate.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_residual_norm_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_residual_norm_evaldisjoint/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_residual_norm_evaldisjoint,results/source_private_candidate_local_residual_ablation_20260430_seed53_n512_sinkhorn_ot_residual_norm_evaldisjoint/same_family_all/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
